"HYBRID_ZONE","CLASS","XS","YS","INTERVAL_TYPE","MIN_YS","MAX_YS","ALPHA","BETA"
"aegyptiaca_senegalensis","I","0.66",0.0675840000000001,"LL","0.0675840000000001","0.2749296",-1,-1
"aegyptiaca_senegalensis","I","0.67",0.0774520000000001,"95","-0.734502323697646","0.889229544302354",-1,-1
"aegyptiaca_senegalensis","I","0.67",0.0774520000000001,"LL","0.0774520000000001","0.285286",-1,-1
"aegyptiaca_senegalensis","I","0.68",0.088128,"95","-0.727255674581631","0.903334277418369",-1,-1
"aegyptiaca_senegalensis","I","0.68",0.088128,"LL","0.088128","0.2961536",-1,-1
"aegyptiaca_senegalensis","I","0.69",0.0996360000000001,"95","-0.717888831423577","0.916983092576424",-1,-1
"aegyptiaca_senegalensis","I","0.69",0.0996360000000001,"LL","0.0996360000000001","0.3075468",-1,-1
"aegyptiaca_senegalensis","I","0.7",0.112,"95","-0.706332897513682","0.930155102486318",-1,-1
"aegyptiaca_senegalensis","I","0.7",0.112,"LL","0.112","0.31948",-1,-1
"aegyptiaca_senegalensis","I","0.71",0.125244,"95","-0.692518976142147","0.942829419857853",-1,-1
"aegyptiaca_senegalensis","I","0.71",0.125244,"LL","0.125244","0.3319676",-1,-1
"aegyptiaca_senegalensis","I","0.72",0.139392,"95","-0.67637817059917","0.954985157400829",-1,-1
"aegyptiaca_senegalensis","I","0.72",0.139392,"LL","0.139392","0.345024",-1,-1
"aegyptiaca_senegalensis","I","0.73",0.154468,"95","-0.657841584174952","0.966601427825048",-1,-1
"aegyptiaca_senegalensis","I","0.73",0.154468,"LL","0.154468","0.3586636",-1,-1
"aegyptiaca_senegalensis","I","0.74",0.170496,"95","-0.636840320159691","0.977657343840309",-1,-1
"aegyptiaca_senegalensis","I","0.74",0.170496,"LL","0.170496","0.3729008",-1,-1
"aegyptiaca_senegalensis","I","0.75",0.1875,"95","-0.613305481843586","0.988132018156414",-1,-1
"aegyptiaca_senegalensis","I","0.75",0.1875,"LL","0.1875","0.38775",-1,-1
"aegyptiaca_senegalensis","I","0.76",0.205504,"95","-0.587168172516838","0.998004563483162",-1,-1
"aegyptiaca_senegalensis","I","0.76",0.205504,"LL","0.205504","0.4032256",-1,-1
"aegyptiaca_senegalensis","I","0.77",0.224532,"95","-0.558359495469645","1.00725409253036",-1,-1
"aegyptiaca_senegalensis","I","0.77",0.224532,"LL","0.224532","0.419342",-1,-1
"aegyptiaca_senegalensis","I","0.78",0.244608,"95","-0.526810553992206","1.01585971800779",-1,-1
"aegyptiaca_senegalensis","I","0.78",0.244608,"LL","0.244608","0.4361136",-1,-1
"aegyptiaca_senegalensis","I","0.79",0.265756,"95","-0.492452451374722","1.02380055262528",-1,-1
"aegyptiaca_senegalensis","I","0.79",0.265756,"LL","0.265756","0.4535548",-1,-1
"aegyptiaca_senegalensis","I","0.8",0.288,"95","-0.455216290907391","1.03105570909261",-1,-1
"aegyptiaca_senegalensis","I","0.8",0.288,"LL","0.288","0.47168",-1,-1
"aegyptiaca_senegalensis","I","0.81",0.311364,"95","-0.415033175880413","1.03760430011959",-1,-1
"aegyptiaca_senegalensis","I","0.81",0.311364,"LL","0.311364","0.4905036",-1,-1
"aegyptiaca_senegalensis","I","0.82",0.335872,"95","-0.371834209583987","1.04342543841601",-1,-1
"aegyptiaca_senegalensis","I","0.82",0.335872,"LL","0.335872","0.51004",-1,-1
"aegyptiaca_senegalensis","I","0.83",0.361548,"95","-0.325550495308313","1.04849823669169",-1,-1
"aegyptiaca_senegalensis","I","0.83",0.361548,"LL","0.361548","0.5303036",-1,-1
"aegyptiaca_senegalensis","I","0.84",0.388416,"95","-0.27611313634359","1.05280180765641",-1,-1
"aegyptiaca_senegalensis","I","0.84",0.388416,"LL","0.388416","0.5513088",-1,-1
"aegyptiaca_senegalensis","I","0.85",0.4165,"95","-0.223453235980016","1.05631526401998",-1,-1
"aegyptiaca_senegalensis","I","0.85",0.4165,"LL","0.4165","0.57307",-1,-1
"aegyptiaca_senegalensis","I","0.86",0.445824,"95","-0.167501897507793","1.05901771849221",-1,-1
"aegyptiaca_senegalensis","I","0.86",0.445824,"LL","0.445824","0.5956016",-1,-1
"aegyptiaca_senegalensis","I","0.87",0.476412,"95","-0.108190224217118","1.06088828378288",-1,-1
"aegyptiaca_senegalensis","I","0.87",0.476412,"LL","0.476412","0.618918",-1,-1
"aegyptiaca_senegalensis","I","0.88",0.508288,"95","-0.0454493193981911","1.06190607260181",-1,-1
"aegyptiaca_senegalensis","I","0.88",0.508288,"LL","0.508288","0.6430336",-1,-1
"aegyptiaca_senegalensis","I","0.89",0.541476,"95","0.020789713658788","1.06205019765879",-1,-1
"aegyptiaca_senegalensis","I","0.89",0.541476,"LL","0.541476","0.6679628",-1,-1
"aegyptiaca_senegalensis","I","0.9",0.576,"95","0.0905957716636201","1.06129977166362",-1,-1
"aegyptiaca_senegalensis","I","0.9",0.576,"LL","0.576","0.69372",-1,-1
"aegyptiaca_senegalensis","I","0.91",0.611884,"95","0.164037751326106","1.05963390732611",-1,-1
"aegyptiaca_senegalensis","I","0.91",0.611884,"LL","0.611884","0.7203196",-1,-1
"aegyptiaca_senegalensis","I","0.92",0.649152,"95","0.241184549356046","1.05703171735605",-1,-1
"aegyptiaca_senegalensis","I","0.92",0.649152,"LL","0.649152","0.747776",-1,-1
"aegyptiaca_senegalensis","I","0.93",0.687828,"95","0.322105062463241","1.05347231446324",-1,-1
"aegyptiaca_senegalensis","I","0.93",0.687828,"LL","0.687828","0.7761036",-1,-1
"aegyptiaca_senegalensis","I","0.94",0.727936,"95","0.406868187357492","1.04893481135749",-1,-1
"aegyptiaca_senegalensis","I","0.94",0.727936,"LL","0.727936","0.8053168",-1,-1
"aegyptiaca_senegalensis","I","0.95",0.7695,"95","0.495542820748599","1.0433983207486",-1,-1
"aegyptiaca_senegalensis","I","0.95",0.7695,"LL","0.7695","0.83543",-1,-1
"aegyptiaca_senegalensis","I","0.96",0.812544,"95","0.588197859346362","1.03684195534636",-1,-1
"aegyptiaca_senegalensis","I","0.96",0.812544,"LL","0.812544","0.8664576",-1,-1
"aegyptiaca_senegalensis","I","0.97",0.857092,"95","0.684902199860583","1.02924482786058",-1,-1
"aegyptiaca_senegalensis","I","0.97",0.857092,"LL","0.857092","0.898414",-1,-1
"aegyptiaca_senegalensis","I","0.98",0.903168,"95","0.785724739001063","1.02058605100106",-1,-1
"aegyptiaca_senegalensis","I","0.98",0.903168,"LL","0.903168","0.9313136",-1,-1
"aegyptiaca_senegalensis","I","0.99",0.950796,"95","0.890734373477602","1.0108447374776",-1,-1
"aegyptiaca_senegalensis","I","0.99",0.950796,"LL","0.950796","0.9651708",-1,-1
"aegyptiaca_senegalensis","I","1",1,"95","1","1",-1,-1
"aegyptiaca_senegalensis","I","1",1,"LL","1","1",-1,-1
"aegyptiaca_senegalensis","II","0",0,"95","0","0",-1,-1
"aegyptiaca_senegalensis","II","0",0,"LL","0","0",-1,-1
"aegyptiaca_senegalensis","II","0.01",0.009604,"95","-0.0520450096908252","0.0712697863091748",-1,-1
"aegyptiaca_senegalensis","II","0.01",0.009604,"LL","0.0018424","0.017524",-1,-1
"aegyptiaca_senegalensis","II","0.02",0.018432,"95","-0.102131752191391","0.139028215808609",-1,-1
"aegyptiaca_senegalensis","II","0.02",0.018432,"LL","0.0033792","0.034112",-1,-1
"aegyptiaca_senegalensis","II","0.03",0.026508,"95","-0.150281804011423","0.203344887988577",-1,-1
"aegyptiaca_senegalensis","II","0.03",0.026508,"LL","0.0046248","0.049788",-1,-1
"aegyptiaca_senegalensis","II","0.04",0.033856,"95","-0.196516741660648","0.264289402339352",-1,-1
"aegyptiaca_senegalensis","II","0.04",0.033856,"LL","0.0055936","0.064576",-1,-1
"aegyptiaca_senegalensis","II","0.05",0.0405,"95","-0.240858141648792","0.321931358351208",-1,-1
"aegyptiaca_senegalensis","II","0.05",0.0405,"LL","0.00629999999999999","0.0785",-1,-1
"aegyptiaca_senegalensis","II","0.06",0.046464,"95","-0.28332758048558","0.37634035551442",-1,-1
